frame,ball_x,ball_y,ball_z,action,action_name,reward,strategy,base_strategy,score_left,score_right,left_0_x,left_0_y,left_1_x,left_1_y,left_2_x,left_2_y,left_3_x,left_3_y,left_4_x,left_4_y,left_5_x,left_5_y,left_6_x,left_6_y,left_7_x,left_7_y,left_8_x,left_8_y,left_9_x,left_9_y,left_10_x,left_10_y,right_0_x,right_0_y,right_1_x,right_1_y,right_2_x,right_2_y,right_3_x,right_3_y,right_4_x,right_4_y,right_5_x,right_5_y,right_6_x,right_6_y,right_7_x,right_7_y,right_8_x,right_8_y,right_9_x,right_9_y,right_10_x,right_10_y
202,-0.9301470518112183,-0.0,0.11075475811958313,4,top_right,0.0,random,random,0,0,-0.9724264144897461,-0.0,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
203,-0.9301470518112183,-0.0,0.11053141206502914,31,release_team_pressure,0.0,random,random,0,0,-0.9724264144897461,-0.0,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
204,-0.9301470518112183,-0.0,0.10932460427284241,10,high_pass,0.0,random,random,0,0,-0.9724264144897461,-0.0,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
205,-0.9301470518112183,-0.0,0.11075592041015625,31,release_team_pressure,0.0,random,random,0,0,-0.9707514047622681,5.0064259994542226e-05,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
206,-0.9301470518112183,-0.0,0.11053086072206497,18,release_dribble,0.0,random,random,0,0,-0.9671242237091064,0.0001103809627238661,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
207,-0.9301470518112183,-0.0,0.10932480543851852,9,long_pass,0.0,random,random,0,0,-0.9616792798042297,0.0001761286548571661,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
208,-0.9301470518112183,-0.0,0.11075592786073685,0,idle,0.0,random,random,0,0,-0.9552558660507202,0.00024220030172728002,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
209,-0.9301470518112183,-0.0,0.11053085327148438,24,release_long_pass,0.0,random,random,0,0,-0.9501354098320007,0.00030314442119561136,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1383534073829651,-0.12529988586902618,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
210,-0.9219070076942444,-0.0036090149078518152,0.3103119730949402,25,release_high_pass,0.0,random,random,0,0,-0.9449806809425354,0.00035347603261470795,-0.4135110378265381,-0.23210525512695312,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1987628936767578,-0.0,-0.024264700710773468,0.25622013211250305,0.9908088445663452,0.0,0.33869484066963196,0.2321052849292755,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.1383534073829651,0.12529990077018738,0.21199816465377808,-0.0,0.1382881999015808,-0.1252925843000412,0.06066175177693367,0.25622013211250305,-0.10110294073820114,0.0,0.06066175177693367,-0.25622013211250305
211,-0.8819218873977661,-0.021233530715107918,1.2436493635177612,8,bottom_left,0.0,random,random,0,0,-0.9403619170188904,0.00035347588709555566,-0.41190284490585327,-0.23292286694049835,-0.5055146813392639,-0.07535884529352188,-0.5055146813392639,0.07535884529352188,-0.4135110378265381,0.2321052849292755,-0.13303300738334656,-0.12529988586902618,-0.23136048018932343,-0.0,-0.13303300738334656,0.12529990077018738,-0.024264700710773468,-0.25622013211250305,0.1970631629228592,-0.0011307492386549711,-0.024264700710773468,0.25622013211250305,0.9891296625137329,2.057466835791999e-10,0.3377433717250824,0.23195567727088928,0.40441176295280457,0.07535884529352188,0.40441176295280457,-0.07535884529352188,0.33869484066963196,-0.23210525512695312,0.13815811276435852,0.12527839839458466,0.21185441315174103,-9.558975580148399e-05,0.13509462773799896,-0.12502136826515198,0.06005120277404785,0.256375253200531,-0.10110294073820114,0.0,0.060294922441244125,-0.256315141916275
212,-0.843817412853241,-0.03820688650012016,2.072889566421509,18,release_dribble,0.0,random,random,0,0,-0.9364578127861023,0.00035347577068023384,-0.408466637134552,-0.23483061790466309,-0.5056495666503906,-0.07545323669910431,-0.5075153112411499,0.0750628188252449,-0.41389983892440796,0.2321501523256302,-0.13303300738334656,-0.12529988586902618,-0.2317553460597992,-9.481401974653636e-08,-0.135048508644104,0.12504078447818756,-0.024264700710773468,-0.25622013211250305,0.19408173859119415,-0.003181436099112034,-0.024326426908373833,0.25623562932014465,0.984585702419281,5.753825194076967e-10,0.3336102366447449,0.23153097927570343,0.40309593081474304,0.07529362291097641,0.40197277069091797,-0.07525584101676941,0.33669212460517883,-0.23181764781475067,0.13462959229946136,0.12498645484447479,0.2116231471300125,-0.0002547288022469729,0.12988565862178802,-0.12484245002269745,0.05617081746459007,0.2570952773094177,-0.1024245098233223,-1.2212952071877226e-07,0.05663690343499184,-0.25701627135276794
213,-0.8074154853820801,-0.054589711129665375,2.8019158840179443,5,right,0.0,random,random,0,0,-0.9348115921020508,0.0003534757415764034,-0.4041241407394409,-0.23749670386314392,-0.5087290406227112,-0.07613717019557953,-0.5121328830718994,0.07460745424032211,-0.41757386922836304,0.23253005743026733,-0.13585945963859558,-0.12497448176145554,-0.2355378270149231,-3.8892858356121e-06,-0.13972419500350952,0.12468241900205612,-0.02658531814813614,-0.25673621892929077,0.1908847838640213,-0.005966633092612028,-0.02738228812813759,0.2569199800491333,0.9783899188041687,7.402592983041245e-10,0.3277525007724762,0.23141968250274658,0.39877739548683167,0.07513657957315445,0.3971344828605652,-0.0751657783985138,0.3320590853691101,-0.23145513236522675,0.12915463745594025,0.1248130053281784,0.2088955044746399,-0.0004943553940393031,0.12309793382883072,-0.12492317706346512,0.050454191863536835,0.25759369134902954,-0.10687032341957092,-1.4200976465872373e-06,0.051084861159324646,-0.2575235366821289
214,-0.772558867931366,-0.07043486088514328,3.4339816570281982,28,release_keeper_rush,0.0,random,random,0,0,-0.9328558444976807,-0.0006533400155603886,-0.39927804470062256,-0.24053680896759033,-0.51369708776474,-0.0767253115773201,-0.5184062123298645,0.07437510788440704,-0.42288658022880554,0.23298674821853638,-0.14097806811332703,-0.12475217878818512,-0.24102149903774261,-1.645296288188547e-05,-0.1460620015859604,0.12460208684206009,-0.03134554624557495,-0.25755053758621216,0.1890435814857483,-0.009411587379872799,-0.03246777132153511,0.25783318281173706,0.9707324504852295,8.939288753673225e-10,0.3204045295715332,0.23160728812217712,0.3928368091583252,0.07503826171159744,0.390691339969635,-0.07522131502628326,0.3257807791233063,-0.23147785663604736,0.12216728180646896,0.12487497925758362,0.2044784426689148,-0.000811511417850852,0.11487924307584763,-0.12508341670036316,0.04306355491280556,0.2577633261680603,-0.11305852234363556,-5.066910944151459e-06,0.04386207461357117,-0.25768908858299255
215,-0.7391095161437988,-0.08578857779502869,3.9718518257141113,10,high_pass,0.0,random,random,0,0,-0.9291799664497375,-0.0024682520888745785,-0.39379578828811646,-0.24399492144584656,-0.5201531648635864,-0.0775628611445427,-0.5261490941047668,0.07420581579208374,-0.429045706987381,0.2334526777267456,-0.14768141508102417,-0.12494244426488876,-0.24804848432540894,-4.9257516366196796e-05,-0.1538511961698532,0.12463413178920746,-0.03677669167518616,-0.25820493698120117,0.18712835013866425,-0.012950175441801548,-0.03922629728913307,0.25880852341651917,0.9617698788642883,9.516518684193898e-10,0.31170549988746643,0.2318505048751831,0.3854025900363922,0.07497149705886841,0.3827887773513794,-0.07535279542207718,0.31803154945373535,-0.23169898986816406,0.11372917145490646,0.1249806135892868,0.19868135452270508,-0.0012427225010469556,0.1056414470076561,-0.1252923309803009,0.03422646224498749,0.25757521390914917,-0.12063494324684143,-1.5918049030005932e-05,0.03514508157968521,-0.2575746774673462
216,-0.7069448232650757,-0.10069146752357483,4.41791296005249,26,release_short_pass,0.0,random,random,0,0,-0.924741804599762,-0.005318385548889637,-0.3882646858692169,-0.24750305712223053,-0.5280384421348572,-0.07847234606742859,-0.5350939631462097,0.07400041073560715,-0.4353368878364563,0.23393024504184723,-0.15581244230270386,-0.12534303963184357,-0.2564593553543091,-0.00013109682186041027,-0.16286063194274902,0.12467313557863235,-0.03815498575568199,-0.2583622634410858,0.18688589334487915,-0.016449009999632835,-0.04750924929976463,0.2599574327468872,0.9523704051971436,1.5353917026672548e-09,0.3024556636810303,0.23212501406669617,0.3766469657421112,0.07487895339727402,0.373697429895401,-0.07553405314683914,0.30903732776641846,-0.23199953138828278,0.10442665219306946,0.12510502338409424,0.19185827672481537,-0.001865105121396482,0.09600772708654404,-0.12551940977573395,0.024983756244182587,0.25707483291625977,-0.12960544228553772,-4.105283733224496e-05,0.025822367519140244,-0.2571814954280853
217,-0.6759567856788635,-0.11517927050590515,4.774257659912109,29,release_sliding,0.0,random,random,0,0,-0.919360339641571,-0.008948178961873055,-0.38292762637138367,-0.25090163946151733,-0.5370697975158691,-0.07941320538520813,-0.5442776679992676,0.07376014441251755,-0.4417271018028259,0.23441700637340546,-0.16500799357891083,-0.12590934336185455,-0.2657501697540283,-0.0002715080336201936,-0.17251534759998322,0.1246962696313858,-0.038206834346055984,-0.2583679258823395,0.18718034029006958,-0.020189546048641205,-0.05650988221168518,0.26116764545440674,0.9421592354774475,2.1342225764442446e-09,0.29271426796913147,0.23239900171756744,0.3673073947429657,0.07476199418306351,0.3642817735671997,-0.07477758079767227,0.29965367913246155,-0.23234745860099792,0.09467858821153641,0.12522567808628082,0.18397027254104614,-0.002635006094351411,0.08541350811719894,-0.12576650083065033,0.01499224454164505,0.25653594732284546,-0.1389736533164978,-8.078769315034151e-05,0.015752654522657394,-0.2567482888698578
218,-0.6460496187210083,-0.1292835772037506,5.042745590209961,6,bottom_right,0.0,random,random,0,0,-0.9131656885147095,-0.013218114152550697,-0.3777207136154175,-0.2542218863964081,-0.5465907454490662,-0.08032939583063126,-0.5534569621086121,0.07345655560493469,-0.4481172561645508,0.23490376770496368,-0.17452792823314667,-0.12660665810108185,-0.2754531800746918,-0.0004898220067843795,-0.1831396371126175,0.12466342002153397,-0.03507135808467865,-0.25798872113227844,0.18816474080085754,-0.02392648160457611,-0.06551699340343475,0.26235857605934143,0.931075394153595,2.375803331844395e-09,0.28201940655708313,0.2326808124780655,0.3573189675807953,0.07460843771696091,0.354876309633255,-0.07196339964866638,0.28947845101356506,-0.2327405959367752,0.08390485495328903,0.1253400295972824,0.17551001906394958,-0.003485747380182147,0.07397734373807907,-0.12602005898952484,0.003985451068729162,0.25597041845321655,-0.14917589724063873,-0.00013961562945041806,0.004674703348428011,-0.2563070058822632
219,-0.6171388626098633,-0.1430322378873825,5.225062847137451,27,release_shot,0.0,random,random,0,0,-0.9066463112831116,-0.017769651487469673,-0.37293756008148193,-0.25727570056915283,-0.5570303797721863,-0.08126433938741684,-0.5626302361488342,0.07308413088321686,-0.45443329215049744,0.2353813499212265,-0.18502511084079742,-0.12748853862285614,-0.28607797622680664,-0.0008122812141664326,-0.1945788562297821,0.12456006556749344,-0.031309690326452255,-0.2573774755001068,0.19236840307712555,-0.028159812092781067,-0.07452860474586487,0.2635349929332733,0.9192366003990173,2.548587341166808e-09,0.27109867334365845,0.23294168710708618,0.3464505970478058,0.07440820336341858,0.3451898396015167,-0.06837576627731323,0.278439462184906,-0.2331838458776474,0.0722544938325882,0.125445157289505,0.1651575118303299,-0.0039046930614858866,0.06181463599205017,-0.12620317935943604,-0.007912687957286835,0.2555130422115326,-0.16036781668663025,-0.00022290080960374326,-0.006465050857514143,-0.2558557391166687
220,-0.5891496539115906,-0.15644995868206024,5.322758197784424,19,builtin_ai,0.0,random,random,0,0,-0.8995196223258972,-0.022777684032917023,-0.36823412775993347,-0.2602798342704773,-0.5682870149612427,-0.08220949023962021,-0.5717917680740356,0.07260549068450928,-0.46082475781440735,0.23586097359657288,-0.19639262557029724,-0.12855936586856842,-0.2975054383277893,-0.0012482511810958385,-0.2067284882068634,0.12433511018753052,-0.029460132122039795,-0.2567654848098755,0.197302907705307,-0.032911572605371475,-0.08357146382331848,0.2646031379699707,0.9067993760108948,2.503262930275696e-09,0.25956645607948303,0.23318445682525635,0.33480700850486755,0.07415980100631714,0.33477145433425903,-0.06464578956365585,0.2666396498680115,-0.23367632925510406,0.05986522138118744,0.12552280724048615,0.15395283699035645,-0.0041733491234481335,0.04908772185444832,-0.12627771496772766,-0.020535148680210114,0.2554299533367157,-0.1724110245704651,-0.0003309963794890791,-0.016262942925095558,-0.2552872598171234
221,-0.5620156526565552,-0.1695585995912552,5.337281227111816,19,builtin_ai,0.0,random,random,0,0,-0.891852855682373,-0.028197500854730606,-0.3635377883911133,-0.2632800042629242,-0.5802536010742188,-0.08311814069747925,-0.5809376239776611,0.07201333343982697,-0.4672173857688904,0.2363322228193283,-0.20848484337329865,-0.1298667937517166,-0.3095974326133728,-0.0019053836585953832,-0.21942952275276184,0.12389850616455078,-0.03494413197040558,-0.2577507793903351,0.20387889444828033,-0.03593064844608307,-0.09267010539770126,0.26544713973999023,0.8939072489738464,3.0956828211969878e-09,0.24738436937332153,0.23341350257396698,0.3225344717502594,0.07383300364017487,0.3237019181251526,-0.060939252376556396,0.25423553586006165,-0.23422633111476898,0.0469084158539772,0.12556059658527374,0.14201295375823975,-0.004421832039952278,0.03593268245458603,-0.12635821104049683,-0.03369293734431267,0.2556385099887848,-0.18513382971286774,-0.0004811291873920709,-0.022858353331685066,-0.2540966868400574
222,-0.5356781482696533,-0.18237757682800293,5.270010948181152,32,release_switch,0.0,random,random,0,0,-0.8837286233901978,-0.033973801881074905,-0.3588942587375641,-0.2662467062473297,-0.5923902988433838,-0.08392823487520218,-0.5900450348854065,0.07121173292398453,-0.47353988885879517,0.23676641285419464,-0.22109852731227875,-0.1314859241247177,-0.32218489050865173,-0.002827877178788185,-0.2325364202260971,0.12321805208921432,-0.03809979185461998,-0.2586801052093506,0.21249939501285553,-0.03764743357896805,-0.10181206464767456,0.26606130599975586,0.8806734085083008,3.520485680752472e-09,0.23465144634246826,0.23360945284366608,0.30977797508239746,0.07343130558729172,0.3141978681087494,-0.05825372412800789,0.24136728048324585,-0.23482529819011688,0.03352252021431923,0.12555597722530365,0.12949563562870026,-0.004643274005502462,0.022455550730228424,-0.12649567425251007,-0.0472528338432312,0.2558943033218384,-0.19837254285812378,-0.0006714215269312263,-0.029331330209970474,-0.25220346450805664
223,-0.5100853443145752,-0.1949240267276764,5.122280120849609,28,release_keeper_rush,0.0,random,random,0,0,-0.8752673268318176,-0.04003620892763138,-0.35425087809562683,-0.2692134380340576,-0.6019237041473389,-0.08452048152685165,-0.5990818738937378,0.07012360543012619,-0.4799436330795288,0.23717069625854492,-0.23407971858978271,-0.13339996337890625,-0.335099458694458,-0.004149164073169231,-0.24590227007865906,0.12211482226848602,-0.03966245427727699,-0.2590690851211548,0.21984416246414185,-0.0378844328224659,-0.11098578572273254,0.2664222717285156,0.8676659464836121,3.728110264944462e-09,0.22149620950222015,0.23375703394412994,0.2966553270816803,0.07293731719255447,0.3053017854690552,-0.05676696076989174,0.22814828157424927,-0.2354811728000641,0.019815776497125626,0.12549208104610443,0.11653665453195572,-0.004881720058619976,0.008738226257264614,-0.12669721245765686,-0.061111725866794586,0.25619077682495117,-0.21199741959571838,-0.000910625618416816,-0.03520502895116806,-0.25066447257995605
224,-0.4851911664009094,-0.20721323788166046,4.895395278930664,29,release_sliding,0.0,random,random,0,0,-0.8665255904197693,-0.04630012810230255,-0.3496076166629791,-0.2721801698207855,-0.6110788583755493,-0.08504921197891235,-0.6079914569854736,0.06866472959518433,-0.4863491356372833,0.2375277578830719,-0.24725748598575592,-0.13571742177009583,-0.34817782044410706,-0.005994071718305349,-0.259396493434906,0.1205223947763443,-0.0405256412923336,-0.2592118978500366,0.22417883574962616,-0.03539694473147392,-0.1201748475432396,0.2665245234966278,0.8555107712745667,4.0995549177580415e-09,0.20802228152751923,0.23385590314865112,0.28325921297073364,0.07234619557857513,0.2966485321521759,-0.05526332929730415,0.21466612815856934,-0.23618990182876587,0.005871274508535862,0.1253732144832611,0.10324395447969437,-0.005170902237296104,-0.005155240651220083,-0.12699612975120544,-0.07519402354955673,0.25646713376045227,-0.2259082943201065,-0.001201477600261569,-0.04035651311278343,-0.24913525581359863
225,-0.4609547257423401,-0.21925880014896393,4.590660572052002,22,team_pressure,0.0,random,random,0,0,-0.8575520515441895,-0.05270252376794815,-0.34496447443962097,-0.27514687180519104,-0.6202037334442139,-0.08575912564992905,-0.6165809631347656,0.0665464997291565,-0.49265387654304504,0.23769044876098633,-0.25987541675567627,-0.13870137929916382,-0.36116766929626465,-0.008627444505691528,-0.27271565794944763,0.11795783042907715,-0.03841916844248772,-0.25897079706192017,0.22856543958187103,-0.03157687559723854,-0.1293543130159378,0.2662506699562073,0.8433902859687805,3.6518659207729343e-09,0.19430957734584808,0.2338903546333313,0.26966163516044617,0.07165470719337463,0.2893648147583008,-0.051991015672683716,0.20098912715911865,-0.23695459961891174,-0.0082477405667305,0.12518653273582458,0.08970072865486145,-0.005510879214853048,-0.019176216796040535,-0.12739937007427216,-0.08944147825241089,0.2567059099674225,-0.24002917110919952,-0.001545000122860074,-0.04513978958129883,-0.24769920110702515
226,-0.4373399019241333,-0.23107275366783142,4.209385395050049,1,left,0.0,random,random,0,0,-0.848379909992218,-0.059192266315221786,-0.34032130241394043,-0.27811360359191895,-0.6292462944984436,-0.08682506531476974,-0.6246090531349182,0.063822440803051,-0.4990793764591217,0.23762135207653046,-0.2694135010242462,-0.1432325690984726,-0.3736134469509125,-0.012475192546844482,-0.2855510711669922,0.11442231386899948,-0.03500302881002426,-0.25860753655433655,0.23470520973205566,-0.027521682903170586,-0.1384773999452591,0.26553529500961304,0.8338812589645386,3.606423604196607e-09,0.18041948974132538,0.23386305570602417,0.25591903924942017,0.07085331529378891,0.28256112337112427,-0.04795865714550018,0.187166228890419,-0.23775431513786316,-0.02249399572610855,0.12493377923965454,0.07597219198942184,-0.005920384079217911,-0.033282794058322906,-0.12796549499034882,-0.10381107777357101,0.25664839148521423,-0.25430282950401306,-0.0019458128372207284,-0.05096743255853653,-0.24758580327033997
227,-0.4143143892288208,-0.2426658570766449,3.7529027462005615,25,release_high_pass,0.0,random,random,0,0,-0.838991105556488,-0.06570401787757874,-0.3356781005859375,-0.2810804843902588,-0.6372427344322205,-0.08800962567329407,-0.6294408440589905,0.06085657700896263,-0.5054944157600403,0.23731794953346252,-0.2770589590072632,-0.1493709236383438,-0.3846926987171173,-0.01690545119345188,-0.2958647906780243,0.11120934039354324,-0.03048655390739441,-0.25815147161483765,0.2418666034936905,-0.023921199142932892,-0.1476564109325409,0.26431968808174133,0.8288316130638123,3.1766687058620846e-09,0.1663985699415207,0.23376472294330597,0.24207396805286407,0.069941945374012,0.2774832844734192,-0.042541250586509705,0.17318642139434814,-0.23796331882476807,-0.0368318036198616,0.12460734695196152,0.06210726872086525,-0.006399019155651331,-0.04744407907128334,-0.1287004053592682,-0.11806871742010117,0.2560347318649292,-0.2686865031719208,-0.002406612504273653,-0.05800691619515419,-0.24827176332473755
228,-0.3918493986129761,-0.25404778122901917,3.22257661819458,18,release_dribble,0.0,random,random,0,0,-0.8294163942337036,-0.07221473008394241,-0.3310348689556122,-0.28404736518859863,-0.6401430368423462,-0.08842039853334427,-0.6320909261703491,0.057046886533498764,-0.5117643475532532,0.23676781356334686,-0.2820385992527008,-0.1564151644706726,-0.39179715514183044,-0.020529434084892273,-0.30142199993133545,0.10930798202753067,-0.023336555808782578,-0.25749221444129944,0.24569928646087646,-0.021045053377747536,-0.15678662061691284,0.262447714805603,0.8260241746902466,3.993810878455406e-06,0.15228192508220673,0.23359616100788116,0.22816002368927002,0.06891288608312607,0.2740630507469177,-0.0359937883913517,0.15915629267692566,-0.23730410635471344,-0.051234763115644455,0.12420675158500671,0.048143770545721054,-0.006954506039619446,-0.061643753200769424,-0.1295531839132309,-0.13135971128940582,0.25497347116470337,-0.28314831852912903,-0.002933511510491371,-0.06682422012090683,-0.2490410953760147
229,-0.3699190020561218,-0.2652272582054138,2.6198112964630127,20,keeper_rush,0.0,random,random,0,0,-0.819662868976593,-0.07869704812765121,-0.32758215069770813,-0.28588008880615234,-0.6400119066238403,-0.08851698786020279,-0.6326884627342224,0.05319206416606903,-0.5180121064186096,0.23594649136066437,-0.2835845947265625,-0.1643310785293579,-0.39330655336380005,-0.023655476048588753,-0.3012678325176239,0.10826374590396881,-0.015314074233174324,-0.2568175792694092,0.24396054446697235,-0.018666600808501244,-0.16506023705005646,0.2599312961101532,0.8259550929069519,1.2937290193804074e-05,0.13809612393379211,0.23335060477256775,0.21420271694660187,0.06776387244462967,0.27101007103919983,-0.029993310570716858,0.14519071578979492,-0.23590241372585297,-0.06568251550197601,0.12372317910194397,0.03410995751619339,-0.007587858010083437,-0.0758698582649231,-0.13049441576004028,-0.1413397639989853,0.25396934151649475,-0.29766473174095154,-0.0035283619072288275,-0.07695785909891129,-0.2499581277370453
230,-0.3485000729560852,-0.27621206641197205,1.9460567235946655,18,release_dribble,0.0,random,random,0,0,-0.8097451329231262,-0.08513587713241577,-0.3249724805355072,-0.287211149930954,-0.6374832391738892,-0.09010358899831772,-0.6304149627685547,0.04946151375770569,-0.5242219567298889,0.23485425114631653,-0.2830900549888611,-0.1722199022769928,-0.390037477016449,-0.026191284880042076,-0.2977214455604553,0.10667110979557037,-0.006475679576396942,-0.2561238706111908,0.24018076062202454,-0.01619546487927437,-0.17108389735221863,0.2560645043849945,0.8259221911430359,2.0028584913234226e-05,0.12386108189821243,0.23302675783634186,0.20022433996200562,0.0664810836315155,0.2676175832748413,-0.024620268493890762,0.13133025169372559,-0.23396679759025574,-0.08015993982553482,0.12315306067466736,0.02002798020839691,-0.008306445553898811,-0.09010812640190125,-0.13153836131095886,-0.15009869635105133,0.2527603805065155,-0.31221744418144226,-0.004200103227049112,-0.08806874603033066,-0.25099706649780273
